,Himmelblau_solution_pso_0,Himmelblau_solution_de_0,Himmelblau_solution_ga_0,Himmelblau_solution_pso_1,Himmelblau_solution_de_1,Himmelblau_solution_ga_1,Himmelblau_solution_pso_2,Himmelblau_solution_de_2,Himmelblau_solution_ga_2,Himmelblau_solution_pso_3,Himmelblau_solution_de_3,Himmelblau_solution_ga_3,Himmelblau_solution_pso_4,Himmelblau_solution_de_4,Himmelblau_solution_ga_4,Himmelblau_solution_pso_5,Himmelblau_solution_de_5,Himmelblau_solution_ga_5,Himmelblau_solution_pso_6,Himmelblau_solution_de_6,Himmelblau_solution_ga_6,Himmelblau_solution_pso_7,Himmelblau_solution_de_7,Himmelblau_solution_ga_7,Himmelblau_solution_pso_8,Himmelblau_solution_de_8,Himmelblau_solution_ga_8,Himmelblau_solution_pso_9,Himmelblau_solution_de_9,Himmelblau_solution_ga_9,Himmelblau_solution_pso_10,Himmelblau_solution_de_10,Himmelblau_solution_ga_10,Himmelblau_solution_pso_11,Himmelblau_solution_de_11,Himmelblau_solution_ga_11,Himmelblau_solution_pso_12,Himmelblau_solution_de_12,Himmelblau_solution_ga_12,Himmelblau_solution_pso_13,Himmelblau_solution_de_13,Himmelblau_solution_ga_13,Himmelblau_solution_pso_14,Himmelblau_solution_de_14,Himmelblau_solution_ga_14,Himmelblau_solution_pso_15,Himmelblau_solution_de_15,Himmelblau_solution_ga_15,Himmelblau_solution_pso_16,Himmelblau_solution_de_16,Himmelblau_solution_ga_16,Himmelblau_solution_pso_17,Himmelblau_solution_de_17,Himmelblau_solution_ga_17,Himmelblau_solution_pso_18,Himmelblau_solution_de_18,Himmelblau_solution_ga_18,Himmelblau_solution_pso_19,Himmelblau_solution_de_19,Himmelblau_solution_ga_19,Himmelblau_solution_pso_20,Himmelblau_solution_de_20,Himmelblau_solution_ga_20,Himmelblau_solution_pso_21,Himmelblau_solution_de_21,Himmelblau_solution_ga_21,Himmelblau_solution_pso_22,Himmelblau_solution_de_22,Himmelblau_solution_ga_22,Himmelblau_solution_pso_23,Himmelblau_solution_de_23,Himmelblau_solution_ga_23,Himmelblau_solution_pso_24,Himmelblau_solution_de_24,Himmelblau_solution_ga_24,Himmelblau_solution_pso_25,Himmelblau_solution_de_25,Himmelblau_solution_ga_25,Himmelblau_solution_pso_26,Himmelblau_solution_de_26,Himmelblau_solution_ga_26,Himmelblau_solution_pso_27,Himmelblau_solution_de_27,Himmelblau_solution_ga_27,Himmelblau_solution_pso_28,Himmelblau_solution_de_28,Himmelblau_solution_ga_28,Himmelblau_solution_pso_29,Himmelblau_solution_de_29,Himmelblau_solution_ga_29
439,-29737.555345034652,-30230.08076848984,-28977.470922081717,-29458.301441449847,-30074.337434343524,-29397.42663121729,-30142.53547440181,-30107.6175926129,-30347.10916412932,-30039.055461972348,-30626.47991465222,-28940.646653344877,-29708.09622168185,-30501.638945143684,-29761.10757793,-30454.743989890725,-30339.66530020816,-28744.000659096237,-29765.56506971223,-30101.265141810858,-29578.109833448943,-29406.168953656765,-30654.08203162365,-29490.843707303782,-30260.895799955117,-30637.59170912762,-29270.293911356493,-30060.63174143341,-30434.570666161635,-29164.631722878778,-30184.91769492837,-30538.05105944677,-29708.289225289074,-30288.77943302171,-30566.212129627347,-29042.76567347355,-29407.160416753934,-30573.205153443607,-29565.562647286948,-30186.15771864444,-30533.355271305685,-29431.398908295327,-30405.908453584638,-30649.771488602586,-30124.52119554585,-30170.489182315025,-30589.18779207958,-30208.689793382695,-29612.87640744808,-30224.334192054015,-28628.087878886043,-30491.046381157754,-30445.75743748554,-29384.435817205387,-30186.157718515613,-30448.905037451055,-29895.47365700334,-29714.06920143851,-30362.59094123725,-29062.430008938732,-29470.27049589301,-30502.77967065885,-29585.139009920887,-29664.70468163151,-29421.63601135767,-28867.19701279226,-30651.52699137703,-29859.93022866157,-29547.662498605918,-29407.17273664488,-30472.695857544404,-29376.144773507986,-30266.840674485844,-30473.70711012542,-29724.648557947723,-28788.873224264906,-30577.331805919304,-29774.7865192582,-29686.462342475745,-30635.755676631903,-29875.325760029307,-30185.71294134488,-30651.89885764545,-28770.43412347805,-30663.211323572516,-30308.353420052008,-29510.35196988188,-29898.199389006193,-30140.66139409264,-28956.65664610856
440,-29737.555345138397,-30230.08076848984,-28977.168833573476,-29458.301441449847,-30074.337434343524,-29397.42663121729,-30142.535476261022,-30107.6175926129,-30347.10916412932,-30039.055461972348,-30626.47991465222,-28940.646653344877,-29708.09622168185,-30501.638945143684,-29761.10757793,-30454.76610218262,-30339.66530020816,-28744.000659096237,-29765.56506971223,-30101.265141810858,-29578.109833448943,-29406.16895810945,-30654.08203162365,-29490.843707303782,-30260.89602419979,-30637.59170912762,-29270.293911356493,-30060.63174143341,-30434.570666161635,-29164.631722878778,-30184.91769501673,-30538.05105944677,-29708.289225289074,-30288.781678835814,-30566.212129627347,-29042.778164191724,-29407.160416753934,-30573.205153443607,-29565.562647286948,-30186.15771864444,-30533.355271305685,-29431.398908295327,-30405.908453586577,-30649.771488602586,-30124.52119554585,-30170.489182315025,-30589.18779207958,-30208.689793382695,-29612.87640744808,-30224.334192054015,-28628.087878886043,-30491.06155084925,-30446.04292649353,-29384.435817205387,-30186.157718515613,-30448.90503812839,-29895.47365700334,-29714.06920143851,-30362.59094123725,-29062.430008938732,-29470.27049589301,-30502.77967065885,-29585.139009920887,-29664.704681631512,-29421.636035271404,-28867.19701279226,-30651.526991466584,-29859.93022866157,-29547.676283750476,-29407.172736644905,-30472.695857544404,-29376.144773507986,-30266.840674485844,-30473.70711012542,-29738.745210585694,-28798.14169317169,-30577.331805919304,-29774.7865192582,-29686.462342475745,-30635.755676631903,-29875.325760029307,-30185.712941384365,-30651.89885764545,-28770.43412347805,-30663.211323572516,-30310.421536409653,-29510.35196988188,-29898.199389006193,-30140.66139409264,-28956.65664610856
441,-29737.555345257773,-30230.08076848984,-28977.168833573476,-29458.301441449847,-30074.337434343524,-29397.42663121729,-30142.53548116728,-30107.6175926129,-30347.10916412932,-30039.05793520451,-30626.47991465222,-28940.646653344877,-29708.09622168186,-30501.638945143684,-29761.10757793,-30454.76610218262,-30339.66530020816,-28744.000664692314,-29765.56506971223,-30101.26516177337,-29578.109833448943,-29406.16895810945,-30654.08203162365,-29490.843707303782,-30260.89630705031,-30637.59170912762,-29270.293911356493,-30060.65870695306,-30434.570666161635,-29164.631722878778,-30184.91769528269,-30538.05105944677,-29708.289225289074,-30288.78347548672,-30567.880028044354,-29042.77902598312,-29407.160416753934,-30573.205153443607,-29565.562647286948,-30186.15771864444,-30533.355271305685,-29431.398908295327,-30405.908453588134,-30649.771488602586,-30124.52119554585,-30170.4901342406,-30589.18779207958,-30208.689793382695,-29612.87640744808,-30224.334192054015,-28628.087878886043,-30491.07774797659,-30446.04292649353,-29384.435817205387,-30186.157718515613,-30448.90503812839,-29895.47365700334,-29714.069201608163,-30362.59094123725,-29062.430008938732,-29470.270495902263,-30502.77967347506,-29585.139023036892,-29664.704681631512,-29421.636035271404,-28867.19701279226,-30651.526991541257,-29859.93022866157,-29547.676283750476,-29407.172736644927,-30472.69590312963,-29376.144773507986,-30266.840674485844,-30473.70711012542,-29724.648557947723,-28808.124280510747,-30577.331805919304,-29774.7865192582,-29686.462342475745,-30635.755676631903,-29875.325760029307,-30185.712941416663,-30651.89885764545,-28770.43412347805,-30663.211341742048,-30310.421536409653,-29510.35196988188,-29898.199391484788,-30140.96506255379,-28956.65664610856
442,-29737.555345257773,-30230.08076848984,-28977.168833573476,-29458.301441449847,-30074.337434343524,-29397.42663121729,-30142.535483221123,-30107.6175926129,-30347.10916412932,-30039.060426814838,-30626.47991465222,-28940.646653344877,-29708.09622168189,-30501.647557583703,-29761.10757793,-30454.7872935162,-30339.66530020816,-28744.000978072483,-29765.56506971223,-30101.468268499484,-29578.109833448943,-29406.16895810945,-30654.08203162365,-29619.824561293666,-30260.896737948624,-30638.97291065574,-29270.293911356493,-30060.692407104303,-30434.570666161635,-29164.631722878778,-30184.91769528269,-30538.09994816427,-29708.289225289074,-30288.784899941616,-30567.880028044354,-29042.77902598312,-29407.160416753934,-30573.205153443607,-29565.562647286948,-30186.15771864444,-30533.355271305685,-29431.417275667038,-30405.908453589836,-30649.771488602586,-30124.52119554585,-30170.4901342406,-30589.18779207958,-30208.689793382695,-29612.876407448082,-30224.334192054015,-28628.087884319455,-30491.090705622002,-30446.04292649353,-29384.435817205387,-30186.157718515613,-30448.90503896537,-29895.47365700334,-29714.06920423,-30362.59101735608,-29062.430008938732,-29470.270495902263,-30504.372353509847,-29585.139023036892,-29664.704681631512,-29421.63607882802,-28867.19701279226,-30651.526991654173,-29859.93022866157,-29547.676283750476,-29407.172736644978,-30472.69590312963,-29376.144773507986,-30266.840675505468,-30473.70711012542,-29724.648557947723,-28813.01091416776,-30577.331805919304,-29774.7865192582,-29686.462342475745,-30646.10342911895,-29875.325760029307,-30185.712941442507,-30651.89885764545,-28770.43412347805,-30663.211341742048,-30310.421536409653,-29510.35196988188,-29898.19939776294,-30140.96506255379,-28964.748058051147
443,-29737.555345257773,-30230.08076848984,-28977.168833573476,-29458.301441449847,-30074.337434343524,-29397.42663121729,-30142.535485830293,-30107.6175926129,-30347.10916412932,-30039.06379251724,-30626.47991465222,-28940.646653344877,-29708.09622168189,-30501.647557583703,-29761.10757793,-30454.7872935162,-30339.66530020816,-28744.000978072483,-29765.56506971223,-30101.468268499484,-29578.109833448943,-29406.16898045908,-30654.08203162365,-29619.824561293666,-30260.89718728516,-30638.97291065574,-29270.293938136412,-30060.719367083755,-30434.570666161635,-29164.63178530034,-30184.917695336248,-30538.101309394104,-29708.289225289074,-30288.787619793533,-30567.880028044354,-29042.77902598312,-29407.160416753934,-30584.021679218447,-29565.562647286948,-30186.15771864444,-30533.355271305685,-29431.417275667038,-30405.908453592318,-30649.771488602586,-30124.52119554585,-30170.491384628232,-30589.18779207958,-30208.689793382695,-29612.876407448082,-30224.334192054015,-28628.087884319455,-30491.101071702207,-30446.04292649353,-29384.435817205387,-30186.157718515613,-30448.90503896537,-29895.47365700334,-29714.06920423,-30362.59101735608,-29062.430008938732,-29470.270495902263,-30504.372353509847,-29585.139023036892,-29664.704681631512,-29421.63607882802,-28867.19701279226,-30651.52699173063,-29859.93022866157,-29559.639202450675,-29407.172736644978,-30472.69590312963,-29376.144773507986,-30266.840675505468,-30473.70711012542,-29724.648557947723,-28821.09298556116,-30577.331805919304,-29774.7865192582,-29686.462342475745,-30646.10342911895,-29875.325760029307,-30185.71294157721,-30651.89885764545,-28770.43412347805,-30663.211341742048,-30310.421536409653,-29510.35196988188,-29898.19939776294,-30140.96506255379,-28964.748058051147
444,-29737.55534550731,-30230.374737244325,-28977.168833573476,-29458.301441449847,-30074.337434343524,-29397.42663121729,-30142.53549582202,-30107.6175926129,-30347.27074051248,-30039.064931580888,-30626.47991465222,-28940.695508566612,-29708.09622168189,-30501.647557583703,-29761.10757793,-30454.7872935162,-30339.66530020816,-28744.000978072483,-29765.56506971223,-30101.468268499484,-29578.109833448943,-29406.168990023783,-30654.08203162365,-29619.824561293666,-30260.897546754415,-30638.97291065574,-29270.293938136412,-30060.733021093347,-30434.570666161635,-29164.63178530034,-30184.91769547118,-30538.101309394104,-29709.37640315743,-30288.79037090655,-30567.880028044354,-29042.77902598312,-29407.160416753934,-30584.021679218447,-29565.562647286948,-30186.15771864444,-30533.355271305685,-29431.417275667038,-30405.908453594304,-30649.771488602586,-30124.52119554585,-30170.49163234117,-30589.18779207958,-30208.689793382695,-29612.876407448082,-30224.334192054015,-28628.087884319455,-30491.110933759242,-30446.04292649353,-29384.45040412502,-30186.157718515613,-30448.90503896537,-29895.47365700334,-29714.06920423,-30362.59101735608,-29062.430008938732,-29470.27049590755,-30504.372353509847,-29585.139023036892,-29664.704681631512,-29421.63607882802,-28867.19701279226,-30651.52699173063,-29859.93022866157,-29548.908664293565,-29407.172736644978,-30472.69590312963,-29376.144773507986,-30266.840675505468,-30473.70711012542,-29724.648557947723,-28829.497520624012,-30577.331805919304,-29774.7865192582,-29686.462342475745,-30646.10342911895,-29875.325760029307,-30185.71294157721,-30651.89885764545,-28770.43412347805,-30663.211341742048,-30310.421536409653,-29510.35196988188,-29898.199402497557,-30140.96506255379,-28964.748058051147
445,-29737.55534550731,-30230.374737244325,-28977.168833573476,-29458.301441449847,-30074.337434343524,-29397.42663121729,-30142.53550405006,-30107.6175926129,-30347.27074051248,-30039.067430800875,-30626.47991465222,-28940.695508566612,-29708.096221681895,-30501.647557583703,-29761.10757793,-30454.7872935162,-30339.66530020816,-28744.000978072483,-29765.56506971223,-30101.534122702105,-29578.109833448943,-29406.169002105697,-30654.391613770025,-29665.266952551494,-30260.8978857265,-30638.97291065574,-29270.293938136412,-30060.733021093347,-30434.570669103996,-29164.63178530034,-30184.917695593034,-30538.101309394104,-29709.37640315743,-30288.792571796395,-30567.880028044354,-29042.78317825,-29407.160416753934,-30584.021679218447,-29565.562647286948,-30186.15771864444,-30533.355271305685,-29431.417275667038,-30405.90845359835,-30649.771488602586,-30124.52119554585,-30170.492341319332,-30589.18779207958,-30208.689793382695,-29612.876407448082,-30224.334192054015,-28628.087906214245,-30491.122145261572,-30447.705061810804,-29384.45040412502,-30186.157718515613,-30448.90503896537,-29895.47365700334,-29714.069204912987,-30362.59101735608,-29062.430008938732,-29470.27049590755,-30504.372353509847,-29585.139023036892,-29664.704681631523,-29421.63617900249,-28867.19701279226,-30651.526991773462,-29859.93022866157,-29548.908664293565,-29407.17273664503,-30472.69590312963,-29376.144773507986,-30266.840675773772,-30473.70711012542,-29724.648557947723,-28846.41802446518,-30577.391586544007,-29774.930328544568,-29686.462342475745,-30646.10355674044,-29875.325760029307,-30185.712941580365,-30651.89885764545,-28770.43412347805,-30663.211341742048,-30310.421536409653,-29510.352145172743,-29898.199412994512,-30140.96506255379,-28964.805222493203
446,-29737.55534550731,-30230.447501249455,-28977.168833573476,-29458.301441449847,-30074.337434343524,-29397.42663121729,-30142.53550405006,-30107.6175926129,-30347.27074051248,-30039.070612669842,-30626.47991465222,-28940.695508566612,-29708.096221681903,-30501.647557583703,-29761.113939435403,-30454.7872935162,-30339.66530020816,-28744.000978072483,-29765.56506971223,-30101.534122702105,-29578.109833448943,-29406.169011771228,-30654.391613770025,-29665.266952551494,-30260.898099509144,-30638.97291065574,-29270.29395420436,-30060.74293007469,-30434.570669103996,-29164.632057685332,-30184.917695693588,-30538.249904605545,-29709.37640315743,-30288.795386417594,-30567.880028044354,-29042.78317825,-29407.160416753934,-30584.021679218447,-29565.562647286948,-30186.15771864444,-30533.355271305685,-29431.417275667038,-30405.908453602882,-30649.771488602586,-30124.52119554585,-30170.492861341492,-30589.18779207958,-30208.689793382695,-29612.876407448082,-30224.334192054015,-28628.087906214245,-30491.13455472491,-30447.705061810804,-29402.771497805647,-30186.157718515613,-30448.90503896537,-29895.47365700334,-29714.069209173344,-30362.59101735608,-29062.430008938732,-29470.270495908233,-30504.372353509847,-29585.139023036892,-29664.704681631523,-29421.63617900249,-28867.19701279226,-30651.52699182206,-29859.930228750083,-29548.908664293565,-29407.17273664503,-30472.69590312963,-29376.144773507986,-30266.840676003467,-30473.70711012542,-29724.648557947723,-28846.41802446518,-30577.391586544007,-29774.930328544568,-29686.462342475745,-30646.10355674044,-29875.325760029307,-30185.712941844253,-30651.89885764545,-28770.43412347805,-30663.211341742048,-30310.421536409653,-29510.352145172743,-29898.199412994512,-30140.96506255379,-28964.805222493203
447,-29737.55534550731,-30230.491077956776,-28977.168833573476,-29458.301441449847,-30074.337434343524,-29397.42663121729,-30142.53550405006,-30107.6175926129,-30347.27074051248,-30039.073190476927,-30626.47991465222,-28940.695508566612,-29708.096221681906,-30501.647557583703,-29761.113939435403,-30454.79816122766,-30339.66530020816,-28744.000978072483,-29765.56506971223,-30101.534122702105,-29578.109833448943,-29406.16901950365,-30654.391613770025,-29674.92047775485,-30260.89826970801,-30639.11462217424,-29270.29395420436,-30060.752411848473,-30434.574571748188,-29164.632057685332,-30184.91769576633,-30538.249904605545,-29709.37640315743,-30288.798049876932,-30567.88004688041,-29050.699021943,-29407.160416753934,-30584.021679218447,-29565.562647286948,-30186.15771864444,-30533.355271305685,-29431.417275667038,-30405.90845360651,-30649.771488602586,-30124.522973802603,-30170.493277359266,-30589.18779207958,-30208.689793382695,-29612.876407448093,-30224.334192054015,-28628.11817067619,-30491.176557746243,-30447.705061810804,-29402.771497805647,-30186.157718515613,-30449.136750540034,-29895.47365700334,-29714.06921258163,-30362.61654578854,-29062.430008938732,-29470.27049591826,-30504.372353509847,-29585.139023036892,-29664.704681631527,-29421.63617900249,-28867.19701279226,-30651.526991860934,-29859.930228750083,-29548.908664293565,-29407.172736645036,-30472.696036535657,-29376.144773507986,-30266.840676187225,-30473.70711012542,-29724.648557947723,-28851.506843551295,-30577.391586544007,-29774.93033430678,-29686.462342475745,-30646.10355674044,-29875.325760029307,-30185.712942090155,-30651.89885764545,-28770.46062042093,-30663.211341742048,-30310.421536409653,-29510.352145172743,-29898.199418258668,-30140.96506255379,-28964.805222493203
448,-29737.555345527206,-30230.491077956776,-28977.168833573476,-29458.301441449847,-30074.337434343524,-29397.42663121729,-30142.535510563557,-30107.6175926129,-30347.27074051248,-30039.079242339285,-30626.47991465222,-28940.695508566612,-29708.09622168191,-30501.647557583703,-29761.113939435403,-30454.81066759167,-30339.66530020816,-28744.000978072483,-29765.56506971223,-30101.534122702105,-29578.10987284412,-29406.169066728206,-30654.391613770025,-29674.92047775485,-30260.89836314711,-30639.11462217424,-29270.30899380574,-30060.766772974777,-30434.574571748188,-29164.632057685332,-30184.917695826985,-30538.2500532337,-29709.37640315743,-30288.800436740337,-30567.88004688041,-29050.699021943,-29407.160416753934,-30584.021679218447,-29565.56265267473,-30186.15771864444,-30533.355271305685,-29431.417275667038,-30405.90845360941,-30649.771488602586,-30124.522973802603,-30170.493610173515,-30591.248645441585,-30208.689793382695,-29612.876407448093,-30224.334235425402,-28628.118192570983,-30491.210159799397,-30447.705061810804,-29403.602591291918,-30186.157718515613,-30449.136750540034,-29895.47365700334,-29714.069213227944,-30362.616602877664,-29062.430008938732,-29470.27049591826,-30504.372354246512,-29585.145267714597,-29664.704681631527,-29421.63617900249,-28867.19701279226,-30651.526991962543,-29859.930228750083,-29549.018301051256,-29407.172736645065,-30472.696036535657,-29376.144773507986,-30266.840677909677,-30473.70711012542,-29724.648557947723,-28866.186332044883,-30577.391586544007,-29774.93033430678,-29686.462342475745,-30646.10355674044,-29875.326895762006,-30185.712942090155,-30651.89885764545,-28770.46062042093,-30663.211341742048,-30310.421536409653,-29510.352158577047,-29898.199418258668,-30140.96506255379,-28964.805222493203
449,-29737.555345527206,-30230.491077956776,-28977.168833573476,-29458.301441449847,-30074.337434343524,-29397.42663121729,-30142.53552093137,-30113.286242248934,-30347.27074051248,-30039.079242339285,-30626.47991465222,-28940.695508566612,-29708.09622168191,-30501.830123351378,-29761.113970050483,-30454.820672682887,-30339.66530020816,-28744.00118755576,-29765.56506971223,-30101.95225114238,-29578.10987284412,-29406.169074833342,-30654.391613770025,-29674.92047775485,-30260.898513058044,-30639.11462217424,-29270.30899380574,-30060.77826184624,-30434.574571748188,-29164.632057685332,-30184.917695903798,-30538.2500532337,-29709.37640315743,-30288.80348248432,-30567.88004688041,-29050.699021943,-29407.160416753934,-30584.021679218447,-29565.56265267473,-30186.15771864444,-30533.355271305685,-29431.417275667038,-30405.908453611773,-30649.771488602586,-30124.522973802603,-30170.493876424927,-30591.248645441585,-30208.691077957934,-29612.876407448104,-30224.334235425402,-28628.118192570983,-30491.210159799397,-30447.705061810804,-29403.602591291918,-30186.157718560717,-30449.136750540034,-29895.47365700334,-29714.0692171572,-30362.616602877664,-29062.430008938732,-29470.270495918554,-30504.372354246512,-29585.145267714597,-29664.704681631527,-29421.63617900249,-28867.19701279226,-30651.526992085674,-29859.930228750083,-29549.018301051256,-29407.172736645123,-30472.696036535657,-29376.144773507986,-30266.840677909677,-30473.70711012542,-29724.648557947723,-28879.147173292266,-30577.391586544007,-29774.93035649204,-29686.462342475745,-30646.10355674044,-29875.326895762006,-30185.712942248996,-30651.89885764545,-28770.46062042093,-30663.211341742048,-30310.421536409653,-29510.352145172743,-29898.19941872664,-30143.36667281612,-28964.805222493203
450,-29737.555345527206,-30230.491077956776,-28977.168833573476,-29458.301441449847,-30074.337434343524,-29397.42663121729,-30142.53552922562,-30113.286242248934,-30347.27074051248,-30039.081464740866,-30626.47991465222,-28940.695508566612,-29708.096221681917,-30501.830123351378,-29761.113970050483,-30454.828676755853,-30339.66530020816,-28744.00118755576,-29765.56506971223,-30102.114831487408,-29578.10987284412,-29406.169085710186,-30654.391613770025,-29674.92047775485,-30260.898692956354,-30639.11462217424,-29270.31082522311,-30060.79809109687,-30434.587011705466,-29164.632057685332,-30184.917696114015,-30538.2500532337,-29709.37640315743,-30288.806336062273,-30567.88004688041,-29050.699021943,-29407.160416753934,-30584.021679218447,-29565.56265267473,-30186.15771864444,-30533.355271305685,-29431.417275667038,-30405.908453619923,-30649.771488602586,-30124.522973802603,-30170.494089426073,-30591.248659010984,-30208.691077957934,-29612.87640744813,-30224.334235425402,-28633.233079628088,-30491.22379432241,-30447.705061810804,-29403.60363244368,-30186.157718632858,-30449.136750540034,-29895.47365700334,-29714.069219962825,-30362.616602877664,-29062.430008938732,-29470.270495922276,-30504.372354246512,-29585.145267714597,-29664.704681631527,-29421.63621013138,-28867.19701279226,-30651.526992184183,-29859.930228750083,-29549.044489860542,-29407.172736645123,-30472.69607783623,-29376.144773507986,-30266.84067943383,-30473.70711012542,-29724.648557947723,-28889.50750577906,-30577.391586544007,-29774.93035649204,-29686.462342475745,-30646.10355674044,-29875.326895762006,-30185.712942505925,-30651.89885764545,-28770.463196645083,-30663.211341742048,-30310.421536409653,-29510.352145172743,-29898.199425747574,-30143.36667281612,-28964.805226881355
451,-29737.555345631117,-30231.348222437653,-28977.168833573476,-29458.301441449847,-30074.337434343524,-29397.433527334688,-30142.535532422615,-30113.286242248934,-30347.27074051248,-30039.0838538479,-30626.47991465222,-28940.697166010643,-29708.09622168192,-30501.830123351378,-29761.113970050483,-30454.84410171314,-30342.147026204177,-28744.00118755576,-29765.56506971247,-30102.114831487408,-29578.318683689504,-29406.16913334978,-30654.391613770025,-29674.926483563777,-30260.898897314135,-30639.11462217424,-29270.31082522311,-30060.814860202958,-30434.587011705466,-29164.632057685332,-30184.917696282188,-30538.2500532337,-29709.37640315743,-30288.809361890482,-30567.88004688041,-29050.699021943,-29407.160416753934,-30584.021679218447,-29565.56265267473,-30186.15771864444,-30533.355271305685,-29431.417275667038,-30405.90845362644,-30649.771488602586,-30124.522973802603,-30170.49452843659,-30591.248659010984,-30208.691077957934,-29612.87640744813,-30224.334235425402,-28633.233079628088,-30491.243305182077,-30447.705061810804,-29403.60363244368,-30186.157718632858,-30449.136750540034,-29895.47365700334,-29714.069219962825,-30362.616602877664,-29062.430008938732,-29470.270495925746,-30504.372354246512,-29585.145267714597,-29664.704681631527,-29421.63621013138,-28867.19701279226,-30651.52699226299,-29859.930228750083,-29549.05054546894,-29407.172736645123,-30472.69607783623,-29376.175558781462,-30266.84067943383,-30473.70711012542,-29724.648557947723,-28901.454679787814,-30577.391586544007,-29774.93035649204,-29686.462342475745,-30646.10355674044,-29875.327116159573,-30185.712942505925,-30651.89885764545,-28770.460631903283,-30663.211341742048,-30310.421536409653,-29510.352145172743,-29898.199435708713,-30143.36667281612,-28964.805226881355
452,-29737.555345631117,-30231.348222437653,-28977.168833573476,-29458.30144144985,-30074.337434343524,-29397.433527334688,-30142.535542737358,-30113.286242248934,-30347.27074051248,-30039.08620861609,-30626.47991465222,-28940.697166010643,-29708.096221681924,-30501.83012848486,-29761.11404430928,-30454.85189655054,-30342.147026204177,-28744.001213656993,-29765.56506971247,-30102.114831487408,-29578.318683689504,-29406.16913334978,-30654.391613770025,-29679.619124839934,-30260.89906080037,-30639.11462217424,-29270.31082522311,-30060.8344521107,-30434.587011705466,-29164.632057685332,-30184.917696416727,-30538.2500532337,-29709.37640315743,-30288.811915210783,-30567.88004688041,-29050.699021943,-29407.160416753934,-30584.021679218447,-29565.56265267473,-30186.15771864444,-30533.355271305685,-29431.417275667038,-30405.90845363166,-30649.771488602586,-30124.522973802603,-30170.49495115141,-30591.248659010984,-30208.691077957934,-29612.876407448137,-30224.996889964703,-28633.233079628088,-30491.26090330485,-30447.705061810804,-29403.60363244368,-30186.157718632858,-30449.136750540034,-29895.47365700334,-29714.06922299493,-30362.616607846914,-29062.430008938732,-29470.270495928526,-30504.372354246512,-29585.145267714597,-29664.704681631527,-29421.63621013138,-28867.19701279226,-30651.526992326035,-29859.930228761998,-29609.82019286033,-29407.17273664516,-30472.69607783623,-29376.175558781462,-30266.84068054244,-30473.70711012542,-29724.648557947723,-28919.48053885856,-30577.391586544007,-29774.93035649204,-29686.462342475745,-30646.10355674044,-29875.327116159573,-30185.712942505925,-30651.89885764545,-28770.46072523519,-30663.211345012518,-30317.174145612167,-29510.352145172743,-29898.199443677626,-30143.36667281612,-28964.805226881355
453,-29737.555345651184,-30231.348222437653,-28977.168833573476,-29458.30144144985,-30077.078170551915,-29397.433527334688,-30142.53555098915,-30113.286242248934,-30347.27074051248,-30039.087809815872,-30626.47991465222,-28940.697166010643,-29708.096221681924,-30501.83012848486,-29761.114083671528,-30454.86783853312,-30342.147026204177,-28744.001213656993,-29765.56506971247,-30102.679511198872,-29578.318806546606,-29406.1691764861,-30654.391613770025,-29679.619124839934,-30260.89919158936,-30639.11462217424,-29270.31082522311,-30060.85154340599,-30434.587011705466,-29164.632057685332,-30184.917696416727,-30538.2500532337,-29709.37640315743,-30288.81578873414,-30567.88004688041,-29050.699021943,-29407.160416753934,-30584.021679218447,-29565.56265267473,-30186.15771864444,-30533.355271305685,-29431.417275667038,-30405.908453633874,-30649.771488602586,-30124.522973802603,-30170.495455325574,-30591.248659010984,-30208.691077957934,-29612.876407448148,-30226.574348098256,-28633.23309276496,-30491.29301580808,-30447.705061810804,-29403.60363244368,-30186.157718632858,-30449.136750540034,-29895.47365700334,-29714.06922348387,-30362.616607846914,-29062.430008938732,-29470.270495930752,-30504.372354246512,-29585.15007671013,-29664.704681631527,-29421.63621013138,-28867.19701279226,-30651.526992460844,-29859.930228761998,-29609.820198642803,-29407.172736645196,-30472.69607783623,-29376.175558781462,-30266.840682207985,-30473.71250631448,-29724.648557947723,-28933.885008447192,-30577.391586544007,-29776.385829286053,-29686.462342475745,-30646.10355674044,-29875.327116159573,-30185.712942505925,-30651.89885764545,-28770.46072523519,-30663.211345012518,-30317.174145612167,-29510.845779909545,-29898.199450052754,-30143.36667281612,-28964.805226881355
